x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
2.268832414167e-01,4.452834331275e-01,-4.539904997395e-01,-8.910065241884e-01,7.127433662840e+01,-3.084696003448e-01,0.000000000000e+00,9.981702347388e-01,8.615018787075e-01,-4.389571319887e-01,9.670457988988e-02,WALL,8.625783127426e-01,-4.368445112429e-01,9.670487065815e-02,0.000000000000e+00
1.984759610624e-01,4.586508845886e-01,-3.971478906348e-01,-9.177546256840e-01,7.121800399678e+01,-4.211348635784e-01,0.000000000000e+00,9.976732081307e-01,9.189256590041e-01,-3.976546420037e-01,1.001587819738e-01,WALL,9.195971058452e-01,-3.961030199031e-01,1.001589247546e-01,0.000000000000e+00
1.692853867649e-01,4.702082505459e-01,-3.387379202453e-01,-9.408807689542e-01,7.114767198970e+01,-5.617988777475e-01,0.000000000000e+00,9.970260118552e-01,9.710506513193e-01,-3.495997462530e-01,1.032562079156e-01,WALL,9.713845880432e-01,-3.486722013199e-01,1.032562550211e-01,0.000000000000e+00
1.394267203850e-01,4.799099193559e-01,-2.789911060392e-01,-9.602936856769e-01,7.106251410107e+01,-7.321146550121e-01,0.000000000000e+00,9.962194762740e-01,1.017052145150e+00,-2.954809628629e-01,1.059820605498e-01,WALL,1.017127996887e+00,-2.952198794720e-01,1.059820640418e-01,0.000000000000e+00
1.090178004376e-01,4.877176029643e-01,-2.181432413965e-01,-9.759167619387e-01,7.096095432411e+01,-9.352342089300e-01,0.000000000000e+00,9.952370200924e-01,1.056398820179e+00,-2.361331128114e-01,1.083439461720e-01,WALL,1.056306254590e+00,-2.365472274556e-01,1.083439544965e-01,0.000000000000e+00
7.817863703751e-02,4.936004880108e-01,-1.564344650402e-01,-9.876883405951e-01,7.084607360002e+01,-1.164995657097e+00,0.000000000000e+00,9.941090796571e-01,1.088648606314e+00,-1.724250002212e-01,1.103476028754e-01,WALL,1.088476870983e+00,-1.735092944324e-01,1.103476576087e-01,0.000000000000e+00
4.703093827340e-02,4.975353574357e-01,-9.410831331851e-02,-9.955619646031e-01,7.071959620820e+01,-1.417950440742e+00,0.000000000000e+00,9.928526461326e-01,1.113341444840e+00,-1.052417521427e-01,1.119872486960e-01,WALL,1.113178781755e+00,-1.069625478358e-01,1.119873824603e-01,0.000000000000e+00
1.569762988233e-02,4.995066821071e-01,-3.141075907812e-02,-9.995065603657e-01,7.058582266909e+01,-1.685497518973e+00,0.000000000000e+00,9.915107899747e-01,1.129985433417e+00,-3.551122285568e-02,1.132434678311e-01,WALL,1.129912791172e+00,-3.782273656269e-02,1.132437047665e-01,0.000000000000e+00
-1.569762988233e-02,4.995066821071e-01,3.141075907813e-02,-9.995065603657e-01,7.044770253104e+01,-1.961737795061e+00,0.000000000000e+00,9.901132271381e-01,1.138095008871e+00,3.576607653140e-02,1.140874480946e-01,WALL,1.138184140768e+00,3.292985357483e-02,1.140878023617e-01,0.000000000000e+00
-4.703093827340e-02,4.975353574357e-01,9.410831331851e-02,-9.955619646031e-01,7.030919445773e+01,-2.238753941689e+00,0.000000000000e+00,9.887000436499e-01,1.137243172879e+00,1.075011306557e-01,1.144846445325e-01,WALL,1.137553808628e+00,1.042149476802e-01,1.144851224943e-01,0.000000000000e+00
-7.817863703751e-02,4.936004880108e-01,1.564344650402e-01,-9.876883405951e-01,7.017388011507e+01,-2.509382626994e+00,0.000000000000e+00,9.873077581115e-01,1.127031535211e+00,1.785042589325e-01,1.143906829125e-01,WALL,1.127610500244e+00,1.748488175792e-01,1.143912845945e-01,0.000000000000e+00
-1.090178004376e-01,4.877176029643e-01,2.181432413965e-01,-9.759167619387e-01,7.004405654504e+01,-2.769029767063e+00,0.000000000000e+00,9.859602120727e-01,1.107283379065e+00,2.475071592928e-01,1.137695487700e-01,WALL,1.108163150998e+00,2.435712859139e-01,1.137702674893e-01,0.000000000000e+00
-1.394267203850e-01,4.799099193559e-01,2.789911060392e-01,-9.602936856769e-01,6.992053901710e+01,-3.016064822943e+00,0.000000000000e+00,9.846665934091e-01,1.078314031178e+00,3.132791860481e-01,1.126210010882e-01,WALL,1.079510486631e+00,3.091609593675e-01,1.126218224184e-01,0.000000000000e+00
-1.692853867649e-01,4.702082505459e-01,3.387379202453e-01,-9.408807689542e-01,6.980638310123e+01,-3.244376654675e+00,0.000000000000e+00,9.834587024812e-01,1.040737525036e+00,3.746885645712e-01,1.109616994908e-01,WALL,1.042254372420e+00,3.704753588818e-01,1.109626087427e-01,0.000000000000e+00
-1.984759610624e-01,4.586508845886e-01,3.971478906348e-01,-9.177546256840e-01,6.970357111822e+01,-3.450000620698e+00,0.000000000000e+00,9.823576574018e-01,9.952840679659e-01,4.306978762220e-01,1.088087334701e-01,WALL,9.971143985070e-01,4.264682319001e-01,1.088097159992e-01,0.000000000000e+00
-2.268832414167e-01,4.452834331275e-01,4.539904997395e-01,-8.910065241884e-01,6.961606016367e+01,-3.625022529800e+00,0.000000000000e+00,9.814044071339e-01,9.425941028465e-01,4.802756839436e-01,1.061571126626e-01,WALL,9.447299733820e-01,4.760838019922e-01,1.061581624119e-01,0.000000000000e+00
-2.543951172702e-01,4.301586513865e-01,5.090414157504e-01,-8.607420270039e-01,6.954348351249e+01,-3.770175832171e+00,0.000000000000e+00,9.805966018298e-01,8.834061344163e-01,5.224449315100e-01,1.030007425582e-01,WALL,8.858319592048e-01,5.183430858034e-01,1.030018528723e-01,0.000000000000e+00
-2.809030118179e-01,4.133362299692e-01,5.620833778521e-01,-8.270805742746e-01,6.948623161992e+01,-3.884679617309e+00,0.000000000000e+00,9.799394760833e-01,8.187099448251e-01,5.563947039526e-01,9.935013786443e-02,WALL,8.214074239513e-01,5.524254839529e-01,9.935130544306e-02,0.000000000000e+00
-3.063023105103e-01,3.948825592877e-01,6.129070536530e-01,-7.901550123757e-01,6.944237791700e+01,-3.972387023146e+00,0.000000000000e+00,9.794150794012e-01,7.497794308021e-01,5.815885422796e-01,9.524195596814e-02,WALL,7.527219039742e-01,5.777951287239e-01,9.524317492650e-02,0.000000000000e+00
